3.73	quae data per lignum est: pax ligno scripta tenetur. 
3.74	uis Graias mirator item spectare figuras? 
3.75	aspice perfectum signi locupletis enigma. 
3.76	P Graecum uideas, caput est, uel brachia fixi. 
3.77	Iota quod erectum est suspensio corporis hic est. 
3.78	littera proloquitur poenam, fert poena salutem: 
3.79	alpha dehinc iuxta est, atque altera comminus est 0. 
3.80	prima quod hic primus, postrema, nouissimus hic est. 
3.81	haec elementa apicum, deus hic super omne elementum: 
3.82	omnia conueniunt caelesti insignia signo. 
3.83	cum subit in ligno, lignum deus indicat esse 
3.84	materiem fructus; cum ramum extendere in altum, 
3.85	altior excelsis dominus supereminet omnes. 
3.86	fixorum est medius: numerus dat trinus honorem. 
3.87	percutitur, cruor exit, aqua t de uulnere facto 
3.88	exit et ex ipso mox sanguis uulnere. nempe 
3.89	martyrium sanguis, sibi uindicat unda lauacrum. 
3.90	sic ope diuina mors arbore uitaque uenit. 
3.91	per pomum, protoplaste, cadis: cruce, Christe, mederis: 
3.92	illic mortiferam draco pestifer f detulit escam. 
3.93	nec mirum, uix digna deo si nomina mille 
3.94	laus numerosa trahat, laus tot uirtutibus inpar, 
3.95	quot titulos peperere pii miracula Christi. 
4.96	Ianua, quod residet caelo secretaque pandit. 
4.97	uirgo incorruptae matris cui partus origo est. 
4.98	et leo rex hic est regum: rex ille ferarum 
4.99	dicitur (et) uirtus: nihil hoc quoque fortius uno. 
4.100	unde autem dictus sapientia? regula uitae est. 
4.101	quomodo sit uerbum? patrio quia fluxit ab ore. 
4.102	cur modo rex idem, modo regis filius idem? 
4.103	cum patre quod solium caeli commune retentet. 
4.104	cur baculus? lapsos quod subleuet, erigat aegros. 
4.105	cur princeps? subiecta throno quia cuncta gubernet. 
4.106	cur dux militiae caelestis? ab agmine sancto. 
4.107	cur petra? quod ualido statuat fundamine firmum. 
4.108	unde bonus pastor? maculam quod ouilibus t obstet. 
4.109	nunc homo: natus enim est et carnem a uirgine sumpsit. 
4.110	retia cur? sparsas quod colligat undique gentes. 
4.111	cur sol iustitiae? quia iustum illuminat omnem. 
4.112	cur sponsus? desponsa deo quod ecclesia uirgo est. 
4.113	cur sanctum? quod regna serat felicia uerbo. 
4.114	mons: quod in ascensum non omnibus ardua cedant. 
4.115	stella: quod incertos duce lumine dirigat f itus. 
4.116	unde magister? amat famulantia corda docere. 
4.117	margarita: quid hoc pretiosius inueniatur? 
4.118	unde dies? quod luce magis f resplendeat. 
4.119	tunc quia sit sanctus t innoxius agnus habetur, 
4.120	qui potuit solus peccatum tollere mundi. 
4.121	et modo fertur ouis, quod se iugulantibus aptet: 
4.122	dicitur et uitulus: contenta hoc passio monstrat. 
4.123	fons, quia purificat uitium baptismate largo. 
4.124	uita, quod aeternum dat uiuere uiuificatis. 
4.125	est manus: occurrit uirtutum operatio diues. 
4.126	est caput: in promptu est, quo nostro auctore creemur. 
4.127	ignis: in hoc quod adhuc probatio nostra supersit. 
4.128	unde t aratrum? subigat quod pectora fructificetque. 
4.129	flos, quia confessos et martyres ipse coronat. 
4.130	cur lapis anglaris? populum quia nectit utrumque. 
4.131	dextera, qua patrium latus assidet, ornat, honorat. 
4.132	saepe columba: dolum quia nescit ac sine felle est. 
4.133	unde puer? quod purus eat genitoris ad arcem. 
4.134	uitis: adoptiuo quod se(se) herede propaget. 
4.135	unde secundus Adam? quia sit caput ipse renatis. 
4.136	est digitus, stylus iste: dei est lex scripta per ipsum. 
4.137	nunc speculum: quod imago patris perlucet in illo.. 
4.138	nunc uia: quod sanctis sit praeuius in paradiso. 
4.139	botrio: quod sucis caelestibus irriget orbem. 
4.140	panis: in hoc nostrae quod sint alimenta fidei. 
4.141	hostia uiua deo, summus cur ipse sacerdos? 
4.142	se quia sanctificans patriis altaribus offert. 
4.143	nunc ratio: haec ratio est, per quam stat fabrica mundi. 
4.144	uirga: quod errantes ut uerbere corrigat actus. 
4.145	piscis natus aquis: auctor baptismatis ipse est. 
4.146	saepe aquila: e terris quoniam reuolauit ut ales. 
5.147	Denique, ne multis tam multa et magna moremur, 
5.148	est oculus: cognosco deum, uidet omne deus cor. 
5.149	unde propheta? breui quoniam t futura reuelat. 
5.150	angelus unde? sui quia nuntius extitit ipse. 
5.151	brachium, ab amplexu quo continet omnia, dictus. 
5.152	quidquid id est, agnosco, tuum est, quo, sancte, uocaris. 
5.153	magnitudo operum tot rerum nomina celat: 
5.154	sed propriis meritis tanti censentur honores. 
5.155	causa facit titulos, dat scire uocabula uirtus. 
5.156	tu sublime sedens agios, benedictio nostra. 
5.157	tu deus Emmauel: nobiscum habitabile numen. 
5.158	tu dominus Sabaoth pugno tegis omne quod usquam est. 
5.159	te domus Israel, confessoresque beati, 
5.160	te patriarchae omnes, teque angelus omnis adorant. 
5.161	tu super t ignotum cherubim, super astra coruscas; 
5.162	qui promissus Abrae fueras, de semine Dauid, 
5.163	glorificum in caelo osanna laudabilis audis. f 
5.164	respice nos tantum, crucifixe, paraclite, Christe, 
5.165	Nazarene; deus, quem credimus, et Galilaee 
5.166	et deus Abraham sancti patris, et deus Isaac 
5.167	et deus alme Iacob, spes unde est nostra fidesque. 
5.168	respice, Christe, tuos longumque tuere redemptos. 
5.169	supplico ego indignus, set tu dignare rogantem, 
5.170	omnipotens, miserere mei, miserere meorum:da 
5.171	dolor absistat, cura et formido facessat, 
5.172	et socier sanctis famulus tuus et timeam te 
5.173	et placeam dum uiuo tibi, nec sim reus illo 
5.174	tempore, cum stetero meriti memor ante tribunal, 
5.175	Christe, tuum uereque colam quod praedico numen. 
5.176	crux tua fronte manu labiis, crux intima sidat. 
5.177	crux clipeata domus, crux sit lorica salutis. 
5.178	hoc melius signo fulgebit lucida turris, 
5.179	quam cum sacrilego polluta cruore maderet. 
