53	6	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	5
53	7	.	PUNCT	punc		.	punct	5
54	0	anguem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	anguis	ROOT	0
54	1	magistrum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	magister	obj	0
54	2	falsitatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	falsitas	nmod	1
54	3	increpo	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	increpo	conj	0
54	4	,	PUNCT	punc		,	punct	0
55	0	ut	SCONJ	conjunction		ut	mark	2
55	1	non	PART	particle		non	advmod:neg	2
55	2	adiciat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	adicio	advcl	4
55	3	neue	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	neuus	amod	5
55	4	demat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	demo	ROOT	4
55	5	litteram	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	littera	obj	4
55	6	.	PUNCT	punc		.	punct	4
56	0	.	PUNCT	punc		.	ROOT	0
56	1	et	CCONJ	conjunction		et	cc	9
56	2	nos	PRON	pronoun	Case=Nom|Number=Plur|Person=1	nos	nsubj	9
56	3	a	ADP	preposition		ab	case	4
56	4	faece	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	faex	obl:arg	9
56	5	(	PUNCT	punc		(	punct	6
56	6	hac	DET	pronoun	Case=Abl|Gender=Fem|Number=Sing	hic	det	4
56	7	)	PUNCT	punc		)	punct	4
56	8	ethnicorum	ADJ	adjective	Case=Gen|Gender=Masc|Number=Plur	ethnicus	nmod	4
56	9	emersimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	emergo	ROOT	9
56	10	,	PUNCT	punc		,	punct	9
57	0	eam	PRON	pronoun	Case=Acc|Gender=Fem|Number=Sing	eam	det	4
57	1	que	DET	pronoun	Case=Acc|Gender=Fem|Number=Sing	que	det	4
57	2	tandem	ADV	adverb		tandem	advmod	3
57	3	rupimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Perf|VerbForm=Fin|Voice=Act	rumpo	ROOT	3
57	4	caliginem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	caligo	obj	3
57	5	,	PUNCT	punc		,	punct	3
58	0	dum	SCONJ	conjunction		dum	mark	2
58	1	spiritales	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	spiritalis	amod	3
58	2	exaudimus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	exaudio	ROOT	2
58	3	angelos	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	angelus	obj	2
58	4	.	PUNCT	punc		.	punct	2
59	0	anguem	VERB	noun	Mood=Sub|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	anguis	ROOT	0
59	1	ma(gistrum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	ma(gistrum	obj	0
59	2	falsitatis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	falsitas	nmod	1
59	3	increpo	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	increpo	conj	0
59	4	,	PUNCT	punc		,	punct	0
59b	0	ut	SCONJ	conjunction		ut	mark	2
59b	1	non	PART	particle		non	advmod:neg	2
59b	2	adiciat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	adicio	advcl	4
59b	3	neue	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	neuus	amod	5
59b	4	demat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	demo	ROOT	4
59b	5	litteram	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	littera	obj	4
59b	6	.	PUNCT	punc		.	punct	4
59b	7	)	PUNCT	punc		)	ROOT	7
60	0	designo	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	designo	ROOT	0
60	1	sextum	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	sextus	nsubj	2
60	2	praecauendam	VERB	verb	Case=Acc|Gender=Fem|Mood=Gdv|Number=Sing|Tense=Fut|VerbForm=Part|Voice=Pass	praecaueo	ccomp	0
60	3	spiritu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	spiritus	obl	2
61	0	f	NOUN	NOUN		f	ROOT	0
61	1	mortis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	mors	nmod	3
61	2	Dei	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	Deus	nmod	1
61	3	prophetas	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	propheta	appos	0
61	4	instrumenta	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	instrumentum	appos	0
61	5	daemonum	NOUN	noun	Case=Gen|Gender=Masc|Number=Plur	daemon	nmod	4
62	0	t	PROPN	NOUN	Case=Acc|Gender=Masc|Number=Sing	t	ROOT	0
62	1	numa	PROPN	proper_noun	Case=Acc|Gender=Masc|Number=Sing	numa	flat:name	0
62	2	et	CCONJ	conjunction		et	cc	3
62	3	mortis	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	mors	conj	0
62	4	semper	ADV	adverb		semper	advmod:tmod	3
62	5	in	ADP	preposition		in	case	6
62	6	saeculum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	saeculum	orphan	3
62	7	.	PUNCT	punc		.	punct	0
63	0	deus	NOUN	noun	Case=Voc|Gender=Masc|Number=Sing	deus	vocative	4
63	1	sancte	ADJ	adjective	Case=Voc|Gender=Masc|Number=Sing	sanctus	nmod	0
63	2	,	PUNCT	punc		,	punct	0
63	3	te	PRON	pronoun	Case=Acc|Number=Sing|Person=2	tu	obj	4
63	4	rogamus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	rogo	ROOT	4
63	5	Patrem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	Pater	xcomp	4
63	6	Unigeniti	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	Unigenitus	nmod	5
63	7	,	PUNCT	punc		,	punct	4
64	0	Christe	ADJ	adjective	Case=Voc|Gender=Masc|Number=Sing	Christus	nmod	1
64	1	Deus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	Deus	vocative	4
64	2	,	PUNCT	punc		,	punct	1
64	3	te	PRON	pronoun	Case=Acc|Number=Sing|Person=2	tu	obj	4
64	4	precamur	VERB	verb	Mood=Sub|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	precor	ROOT	4
64	5	uiuum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	uiuum	amod	7
64	6	Dei	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	Deus	nmod	7
64	7	Filium	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	filius	xcomp	4
64	8	,	PUNCT	punc		,	punct	4
65	0	sancte	ADJ	adjective	Case=Gen|Gender=Fem|Number=Sing	sanctus	amod	1
65	1	Christe	ADJ	adjective	Case=Voc|Gender=Masc|Number=Sing	Christus	vocative	4
65	2	,	PUNCT	punc		,	punct	1
65	3	te	PRON	pronoun	Case=Acc|Number=Sing|Person=2	tu	obj	4
65	4	obsecramus	VERB	verb	Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	obsecro	ROOT	4
65	5	iudicem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	iudico	xcomp	4
65	6	uerum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	uerus	amod	7
65	7	Deum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	Deus	nmod	5
65	8	.	PUNCT	punc		.	punct	4
