2.84	Pardalius Macomadiensis. 
2.85	Ianuarius Legensis prbt. 
2.86	Quoduultdeus a Turres Concordi. 
2.87	Maximus Lamfuensis prbt. 
2.88	Marcellinus Uagrautensis. 
2.89	Domnicosus Tigisitanus. 
2.90	Donatus Gilbensis. 
2.91	Fortunius Regianensis prbt. 
2.92	Donatus Silensis. 
2.93	Uictor Gaudiabensis. 
2.94	Ianuarianus Masculitanus. 
2.95	Ianuarius Centuriensis. 
2.96	Felix Suauensis. 
2.97	Crescentianus Germaniensis. 
2.98	Annibonius Uadesitanus. 
2.99	Ianuarius Gaurianensis prbt. 
2.100	Fortunatianus Naratcatensis. 
2.101	Maximus Lamiggigensis.
2.102	Felix Garbensis prbt. 
2.103	Iulius Uagarmelitanus. 
2.104	Ponticanus Formensis prbt._ 
2.105	Uictor de Turres Ammeniarum. 
2.106	Seruus Belesasensis. 
2.107	Honoratus Fatensis. 
2.108	Mensor Formensis. 
2.109	Peregrinus Muliensis. 
2.110	Gedalius Ospitensis. 
2.111	Fulgentius Uagadensis prbt. 
2.112	Secundinus Lamasbensis. 
2.113	Crescentius Tacaratensis. 
2.114	Benenatus Mileuitanus. 
2.115	Quoduultdeus Ullitanus. 
2.116	Proficius Seleucianensis prbt. 
2.117	Proficius Uadensis prbt. 
2.118	Ianuarius Tagastensis prbt. 
2.119	Donatus Maximianensis. 
2.120	Adeodatus Zaradtensis prbt. 
2.121	Felicianus de Giru Tarasi. 
2.122	Cardelus Lamiggigensis. 
2.123	Flauianus Uico - Pacensis. 
2.124	Sunt numero CXXV. 
3.1	Liberatus Amudarsensis prbt.
3.2	Mansuetus Afufeniensis.
3.3	Pascasius Septimuniciensis. 
3.4	Hortulanus Benefensis. 
3.5	Uictorinus Ancusensis. 
3.6	Euodius Mididitanus. 
3.7	Terentianus Tubulbacensis. 
3.8	Rogatianus Ualentinianensis. 
3.9	Bonifatius Masclianensis. 
3.10	Uictorinus Seuerianensis. 
3.11	Uictor Narensis. 
3.12	Leontius Decorianensis. 
3.13	Seruusdei Tambeitanus. 
3.14	Laetus Neptitanus. 
3.15	Felix Custrensis prbt. 
3.16	Flauianus Bulelianensis. 
3.17	Decimus Theuzitanus. 
3.18	Seruandus Putiensis. 
3.19	Restitutus Thagamutensis. 
3.20	Praesidius Sufetulensis in exil. 
3.21	Eustratius Sufetanus. 
3.22	Secundinus Garrianensis prbt. - 
3.23	Praefectianus Abaradirensis prbt. 
3.24	Sabinicus Octauiensis. 
3.25	Adelfius Mactaritanus. 
3.26	Restitutus Aquiaben* 
3.27	Antacius Medianensis. 
3.28	Mensius Turrensis. 
3.29	Filtiosus Aggaritanus.
3.30	Fastidiosus Egnatiensis. 
3.31	Germanus Paradamiensis. 
3.32	Donatus Ermianensis. 
3.33	Pascasius Tenitanus. 
3.34	Domninus Tarazensis. 
3.35	Hilarinus Trofimianensis. 
3.36	Fortunatianus Lepti-Minensis. 
3.37	Honoratus Tagariatanus. 
3.38	Albinus Octauensis. 
3.39	Aurelius Feradi-Maiensis. 
3.40	Felix Crepedulensis. 
3.41	Cyprianus Unuzibirensis. 
3.42	Innocentius Muzucensis. 
3.43	Possidius Massimanensis non occurrit. 
3.44	Uictor Uitensis non occurrit. 
3.45	Uictorinus Scebatianensis. 
3.46	Adeodatus Pederodianensis. 
3.47	Athenius Circinitanus. 
3.48	Florentinus Tuziritanus. 
3.49	Uindicianus Marazanensis. 
3.50	Adelfius Mattaritanus. 
3.51	Adeodatus Praecausensis. 
3.52	Restitutus Aquis - Albensium. 
3.53	Felix Irpinianensis. 
3.54	Uictorinus Usulensis. 
3.55	Habetdeum Tamallumensis. 
3.56	Concordius Cululitanus. 
3.57	Seruus Menefessitanus. 
3.58	Quintianus Casulis-Carianensis. 
3.59	Restitutus Acolitanus. 
3.60	Uindemialis Capsensis.
3.61	Quoduultdeus Durensis prbt. 
3.62	Eliodorus Cufrutensis. 
3.63	Marcellinus Tasbaltensis. 
3.64	Fortunatianus Cilitanus. 
3.65	Honoratus Tiziensis. 
3.66	Bonifatius Foratianensis. 
3.67	Seruius Arsuritanus. 
3.68	Felix Forontonianensis. 
3.69	Succensianus Febianensis. 
3.70	Iulianus Uararitanus. 
3.71	Bonifatius Frontonianensis. 
3.72	Secundianus Mimianensis. in exil. 
3.73	Donatus Boanensis. 
3.74	Bonifatius Maraguiensis. 
3.75	Pirasius Nationensis. 
3.76	Faustus Praesidiensis. 
3.77	Rusticus Tetcitanus. 
3.78	Primianus Gurgitensis. 
3.79	Bonifatius Filacensis. 
3.80	Honoratus Macrianensis prbt. 
3.81	Frumentius Teleptensis. 
3.82	Honorius Oppennensis. 
3.83	Fortunatianus Tagarbalensis. 
3.84	Simplicius Carcabianensis. 
3.85	Donatus Rufinianensis. 
3.86	Liberatus Aquarum Regiarum prbt. 
3.87	Uictorianus Quaestorianensis. 
3.88	Rufinianus Uictorianensis. 
3.89	Maximus Gummitanus. 
3.90	Peregrinus Materianensis. 
3.91	Fortunatus Mozotcoritanus.
3.92	Pacatus Uico - Ateriensis. 
3.93	Proficius Sublectinus. 
3.94	Saturus Irensis. 
3.95	Mangentius Ticualtensis. 
3.96	Uillaticus Auzegerensis. 
3.97	Cresconius Temonianensis prbt. 
3.98	Paulus Turre-Blandinus prbt. 
3.99	Restitutus Segermitanus in exil. 
3.100	Uictor Gauuaritanus. 
3.101	Donatianus Aeliensis. 
3.102	.Stephanus Ruspensis. 
3.103	Uinitor Talaptulensis. 
3.104	Hortensius Autentensis. 
3.105	Tertullus Iuncensis. 
3.106	Eusebius Iubaltianensis prbt. 
3.107	Seruitius Unuricopolitanus. 
3.108	Donatus Aggaritanus. 
3.109	Uigilius Tapsitanus. 
3.110	Madassuma. 
3.111	Dionisiana. 
3.112	Sulianis. Orrea Caelia. 
3.113	Cunculiana. 
3.114	Ticibus. Sunt numero v.
4.1	1 Glorinus Iuncensis. 
4.2	Tiberianus Quizensis. 
4.3	Uictor Sufaritanus. 
4.4	Syrus Corniculanensis. 
4.5	Lucius Itensis. 
4.6	Honoratus Timicitanus. 
4.7	Donatus Nouicensis prbt. 
4.8	Patera Milianensis. 
4.9	Reparatus Giru - Montensis. 
4.10	Auus Altabensis. 
4.11	Donatus Panatoriensis. 
4.12	Martialis Columnatensis. 
4.13	Subdatius Sucardensis. 
4.14	Subitanus Idensis prbt. 
4.15	Donatus Tifiltensis. 
4.16	Felicianus Idensis. 
4.17	Onesimus Fidolomensis. 
4.18	Uictor Taborentensis. 
4.19	Uerecundus Nouensis. 
4.20	Stephanus Zucabaritanus. 
4.21	Apocorius Caesariensis. 
4.22	Felix Rusubiritanus. 
4.23	Donatus Subbaritanus. 
4.24	Ianuarius Aquensis. 
4.25	Martianus Murus - Tagensis prbt. 
4.26	Claudius Uagalitanus. 
4.27	Passitanus Tigisitanus. 
4.28	Salo Fallabensis. 
4.29	Donatianus Usinadensis. 
4.30	Paulus Flumen - Zeritanus. 
4.31	Nicetius Castello - Minoritanus.
4.32	Restitutus Florianensis. 
4.33	Mensius Ala-Miliarensis. 
4.34	Maxentius Tigamibenensis prbt. 
4.35	Urbanus Amaurensis prbt. 
4.36	Crescens Sestensis prbt. 
4.37	Donatus Ternamusensis. 
4.38	Fortis Caput - Cillensis. 
4.39	Ianuarius Nasbincensis prbt. 
4.40	Palladius Bacanariensis. 
4.41	Ualens Uillae-Nouensis. 
4.42	Passinatus Masuccabensis prbt. 
4.43	Longinus Pamariensis. 
4.44	Honorius Benepotensis. 
4.45	Burco Uardimissensis prbt. 
4.46	Felix Ambiensis. 
4.47	Emilius Mediensis. 
4.48	Arator Catulensis. 
4.49	Caecilius Minnensis. 
4.50	Lucidus Cartennitanus. 
4.51	Uictor Regiensis. 
4.52	Rogatianus Uannidensis prbt. 
4.53	Primus Caprensis. 
4.54	Metcun Rusuccuritanus. 
4.55	Rufus Sfasferiensis. 
4.56	Eusebius Obbitanus. 
4.57	Securus Timidanensis. 
4.58	Donatus Frontensis. 
4.59	Uictor Icositanus. 
4.60	Quoduultdeus Tablensis prbt. 
4.61	Restitutus Lapidiensis prbt. 
4.62	Donatus Uoncariensis.
4.63	Bonifatius Rusguniensis. 
4.64	Uenantius Oppido - Nouensis prbt. 
4.65	Mattasius Castelli-Abaritanus. 
4.66	Felix Aquis-Sirensis. 
4.67	Uictor Caltadriensis prbt. 
4.68	Crescens Tigauitanus. 
4.69	Idonius Busaditanus. 
4.70	Gellianus Reperitanus. 
4.71	Ingenuus Ubadensis. 
4.72	Petrus Oboritanus. 
4.73	Faustus Castra - Seuerianensis. 
4.74	Uitalis Castra-Nouensis. 
4.75	Petrus Castellanus prbt. 
4.76	Quintasius Mutecitanus. 
4.77	Paulinus Rubicariensis. 
4.78	Pascasius Mammillensis. 
4.79	Tacanus Albulensis. 
4.80	Emptacius Siccesitanus. 
4.81	Talasius Gratianopolitanus. 
4.82	Uictor Manaccenseritanus prbt. 
4.83	Pannonius Bitensis. 
4.84	Felix Flenucletensis prbt. 
4.85	Campanus Bidensis. 
4.86	Ualentinus Castelli Mediani. 
4.87	Romanus Sufaritanus. 
4.88	Secundus Maurianensis. 
4.89	Reparatus Uulturiensis. 
4.90	Lucius Maturbensis prbt. 
4.91	Caecilius Balianensis. 
4.92	Rogatus Sereddelitanus.
4.93	Mingin Nouensis prbt. 
4.94	Reparatus Castelli - Tatroportensis. 
4.95	Filo Arsinnaritanus.
4.96	Bassinus Elefantariensis prbt. 
4.97	Patera Catabitanus. 
4.98	Uincemalos Baparensis. 
4.99	Reparatus Tipasitanus prbt. 
4.100	Romanus Tamadensis prbt. 
4.101	Uictor Uoncarianensis. 
4.102	Maddanius Murconensis. 
4.103	Crispinus Tabadcarensis. 
4.104	Quoduultdeus Subbulensis prbt. 
4.105	Dauid Tadamatensis. 
4.106	Candidianus Catrensis prbt. 
4.107	Reparatus Cissitanus. 
4.108	Poequarius Tasaccurensis prbt. 
4.109	Quintus Tabuniensis prbt. 
4.110	Maximus Tuscamiensis. 
4.111	Auxilius Gunugitanus prbt. 
4.112	Reparatus Sitensis. 
4.113	Saturninus Uissalsensis prbt. 
4.114	Felix Maxitensis prbt. 
4.115	Gaius Adsinnadensis prbt. 
4.116	Crescens Satafensis prbt. 
4.117	Saturninus Sertensis prbt. 
4.118	Uictor Numidensis prbt. 
4.119	Cerealis Castello-Bipensis.- 
4.120	Lucius Tamazucensis. 
4.121	\'Sunt N. cxx.
4.122	 et cathedrae quae episcopos non habuerunt. 
4.123	Maiucensis. Maiucensis. 
4.124	Nabalensis. Tingariensis. 
4.125	Tubunensis. Oboritanus. 
4.126	N. m. 
5.1	Rufinus Tamallumensis. 
5.2	Donatus Sitifensis. 
5.3	Maximus Cobiensis. 
5.4	Domitianus Igilgitanus. 
5.5	Honorius Aquae - Albensis. 
5.6	Festus Satafensis. 
5.7	Uictor Horrensis. 
5.8	Maximus Thubusubditanus. 
5.9	Uictor Ierafitanus. 
5.10	Uadius Lesbitanus. 
5.11	Pacatus Equizotensis. 
5.12	Felix Castellanus prbt. 
5.13	Constantius Gegitanus. 
5.14	Uictor Eminentianensis. 
5.15	Saturnius Sociensis prbt. 
5.16	Iacobus Lemellefensis. 
5.17	Cresciturus Cellensis prbt. 
5.18	Emeritus Macrensis prbt. 
5.19	Redux Noua-Licianensis. 
5.20	Argentius Zallatensis. 
5.21	Uindemius Lemfoctensis. 
5.22	Auus Ficensis. 
5.23	Restitutus Macrianensis prbt. 
5.24	Uit-alis Assafensis.
5.25	Uictor Flumen-Piscensis. 
5.26	Inuentinus Maronanensis. 
5.27	Romanus Molicunzensis. 
5.28	Uictorinus Serteitanus prbt. 
5.29	Montanus Cedamusensis. 
5.30	Clemens Thamagristensis. 
5.31	Adeodatus Priuatensis.-
5.32	Rogatus Parteniensis. 
5.33	Uillaticus Mozotensis.\'
5.34	Honoratus Tamascaniensis prbt. 
5.35	Iustus Acufidensis prbt. 
5.36	Emilius Asuoremixtensis. 
5.37	Uzulus Thuccensis. 
5.38	Aufidius Suristensis. 
5.39	Uictorinus Perdicensis.,
5.40	Possessor Zabensis. 
5.41	Pascasius Salditanus. 
5.42	Flauianus Uamallensis. sunt n. XLIIII. 
6.1	Callippides Lepti - Magnensis.
6.2	Leo Sabratensis.
6.3	Faustinus Girbitanus.
6.4	Cresconius Oeensis.
6.5	Seruilius Tacapitanus. sunt n. v.
7.1	Lucifer Calaritanus. 
7.2	Martinianus de Foro Traiani. 
7.3	Bonifatius de Sanafer. 
7.4	Macarius de Minorica.
7.5	Uitalis Sulcitanus. 
7.6	Felix de Turribus. 
7.7	Helias de Maiorica. 
7.8	Opilio de Ebuso. sunt n. VIII. 
8.1	Ac sic fiunt omnes episcopi diuersarum prouinciarum numero
8.2	CCCCLXVI
8.3	Ex quibus perierunt n. LXXXVIII. id est 
8.4	de proconsular. numr m. 
8.5	de prouinc ̃ Numidiae numr XXXIII.
8.6	de prouinc. Maurit. Caesar numr XXXII.
8.7	permanserunt numr CCCLXXVIII. 
8.8	Corsica relegati numr XLVI. 
8.9	Hic relegati numr CCCII. 
8.10	Fugerunt numr XXVIII. 
8.11	Passus numr i. 
8.12	Confessor num? i.
