2.7	0	Rufinianus	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	Rufinianus	ROOT	0
2.7	1	Uadensis	ADJ	verb	Case=Nom|Gender=Masc|Number=Sing	Uadensis	advcl	0
2.7	2	.	PUNCT	punc		.	punct	0
2.8	0	Paulus	PROPN	proper_noun	Case=Nom|Gender=Masc|Number=Sing	Paulus	ROOT	0
2.8	1	Nibensis	ADJ	verb	Case=Gen|Gender=Masc|Number=Sing	Nibensis	nmod	0
2.8	2	.	PUNCT	punc		.	punct	0
2.8	3	prbt	NOUN	noun		prbt	ROOT	3
2.8	4	.	PUNCT	punc		.	punct	3
2.9	0	Martialis	PROPN	proper_noun	Case=Gen|Gender=Masc|Number=Sing	Martialis	ROOT	0
2.9	1	Girensis	ADJ	adjective	Case=Gen|Gender=Masc|Number=Sing	Girensis	amod	0
2.9	2	.	PUNCT	punc		.	punct	0
2.10	0	Uictor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	uictor	ROOT	0
2.10	1	Cuiculitanus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	Cuiculitanus	nsubj	0
2.10	2	.	PUNCT	punc		.	punct	0
2.11	0	Cresconius	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	Cresconius	ROOT	0
2.11	1	Amporensis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Amporensis	amod	0
2.11	2	.	PUNCT	punc		.	punct	0
2.12	0	Adeodatus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	Adeodatus	ROOT	0
2.12	1	Fesseitanus	ADJ	noun	Case=Nom|Gender=Masc|Number=Sing	Fesseitanus	amod	0
2.12	2	.	PUNCT	punc		.	punct	0
2.12	3	prbt	NOUN	noun		prbt	ROOT	3
2.12	4	.	PUNCT	punc		.	punct	3
2.13	0	Uitalianus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	uitalianus	ROOT	0
2.13	1	Bocconiensis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Bocconiensis	nmod	0
2.13	2	.	PUNCT	punc		.	punct	0
2.14	0	Duumuirialis	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	Duumuirialis	amod	1
2.14	1	Bamaccorensis	ADJ	noun	Case=Gen|Gender=Fem|Number=Sing	Bamaccorensis	ROOT	1
2.14	2	.	PUNCT	punc		.	punct	1
2.14	3	prbt	NOUN	noun		prbt	ROOT	3
